Entity,Date,Beta,Susceptible
Denmark,25/09/2020,0.046191346069167645,0.995764212
Denmark,27/09/2020,0.04997968710517817,0.995543719
Denmark,29/09/2020,0.050818767647799905,0.995397687
Denmark,01/10/2020,0.04931242194588497,0.995240264
Denmark,03/10/2020,0.04636584505962086,0.995081481
Denmark,05/10/2020,0.05357508815032387,0.994954319
Denmark,07/10/2020,0.06523131840691057,0.994835488
Denmark,09/10/2020,0.07356527473561308,0.994703395
Denmark,11/10/2020,0.07154230145080323,0.994545973
Denmark,13/10/2020,0.06418815996380493,0.994422041
Denmark,15/10/2020,0.08741699928946907,0.994289099
Denmark,17/10/2020,0.05243486842476003,0.994144936
Denmark,19/10/2020,0.055980708415393376,0.993983264
Denmark,21/10/2020,0.05428783808008912,0.993816491
Denmark,23/10/2020,0.04999250343408081,0.993580187
Denmark,25/10/2020,0.045098575475787286,0.993300023
Denmark,27/10/2020,0.04459574768256065,0.992959848
Denmark,29/10/2020,0.04791878695874504,0.992660303
Denmark,31/10/2020,0.054155234059653924,0.992311627
Denmark,02/11/2020,0.05741686935629709,0.991959042
Denmark,04/11/2020,0.054208511641327305,0.991568885
Denmark,06/11/2020,0.04861735489912473,0.991201849
Denmark,08/11/2020,0.043974919626243614,0.990780753
Denmark,10/11/2020,0.041107998963544355,0.990498208
Denmark,12/11/2020,0.04424154748193913,0.990148003
Denmark,14/11/2020,0.048212664898840296,0.989799837
Denmark,16/11/2020,0.0565173931905834,0.989436711
Denmark,18/11/2020,0.07061249065313938,0.989026155
Denmark,20/11/2020,0.07923138840789393,0.988591968
Denmark,22/11/2020,0.07931047872145844,0.988161861
Denmark,24/11/2020,0.08020173010768013,0.987818625
Denmark,26/11/2020,0.07568382848003319,0.987385119
Denmark,28/11/2020,0.07395737266234383,0.986957732
Denmark,30/11/2020,0.07235198114478017,0.986509945
Denmark,02/12/2020,0.06907485162858205,0.986068448
Denmark,04/12/2020,0.05936822763469603,0.985525969
Denmark,06/12/2020,0.04755853485163677,0.984893899
Denmark,08/12/2020,0.039336608526818924,0.984249418
Denmark,10/12/2020,0.0365638778024108,0.983449046
Denmark,12/12/2020,0.03910646181798579,0.982393839
Denmark,14/12/2020,0.040399556251621484,0.981340842
Denmark,16/12/2020,0.03842519705738481,0.980264895
Denmark,18/12/2020,0.035419343884791336,0.978951454
Denmark,20/12/2020,0.03631911530963406,0.977626623
Denmark,22/12/2020,0.037787594592175795,0.976602186
Denmark,24/12/2020,0.038373289326060246,0.97560937
Denmark,26/12/2020,0.030789037607913447,0.974612985
Denmark,28/12/2020,0.02105109888926528,0.973930594
Denmark,30/12/2020,0.015159202068398896,0.97306358
Denmark,01/01/2021,0.01774699212896552,0.972208126
Denmark,03/01/2021,0.024973129582686476,0.971517575
Denmark,05/01/2021,0.02593710203402001,0.970965746
Denmark,07/01/2021,0.02311639505127986,0.970250375
Denmark,09/01/2021,0.017879513774774557,0.969655025
Denmark,11/01/2021,0.01641289519192302,0.969146887
Denmark,13/01/2021,0.01866846546768887,0.968753331
Denmark,15/01/2021,0.01599895667213793,0.968267123
Denmark,17/01/2021,0.012922695035306688,0.968005659
Denmark,19/01/2021,0.014818785116290005,0.967717334
Denmark,21/01/2021,0.017258443430103666,0.96744363
Denmark,23/01/2021,0.024263327546990853,0.967183016
Denmark,25/01/2021,0.024798108917461238,0.966905401
Denmark,27/01/2021,0.024326911571734253,0.9666883079999999
Denmark,29/01/2021,0.026398028923381913,0.966515755
Denmark,31/01/2021,0.027511789302142948,0.966323312
Denmark,02/02/2021,0.0377096169182937,0.96617626
Denmark,04/02/2021,0.042364529674974796,0.966036518
Denmark,06/02/2021,0.04291711323099763,0.965868045
Denmark,08/02/2021,0.04368880004516731,0.965723883
Denmark,10/02/2021,0.04370728435295824,0.96558856
Denmark,12/02/2021,0.04519248904301594,0.965427398
Denmark,14/02/2021,0.04778570677350188,0.965308056
Denmark,16/02/2021,0.04344839182675747,0.965183614
Denmark,18/02/2021,0.042889044753560895,0.965047952
Denmark,20/02/2021,0.04295417635047366,0.964874549
Denmark,22/02/2021,0.04785108853341698,0.964711346
Denmark,24/02/2021,0.05106625743855257,0.964544914
Denmark,26/02/2021,0.05389303395694736,0.964353491
Denmark,28/02/2021,0.05244006273422637,0.964174988
Denmark,02/03/2021,0.05174234823062176,0.964011785
Denmark,04/03/2021,0.05038809696518918,0.963823762
Denmark,06/03/2021,0.052181575733289,0.9636309789999999
Denmark,08/03/2021,0.05064209442151856,0.963476787
Denmark,10/03/2021,0.04708049996520681,0.963314944
Denmark,12/03/2021,0.0504769666269754,0.962827206
Denmark,14/03/2021,0.05807658319686354,0.962613343
Denmark,16/03/2021,0.0533110258685899,0.96241733
Denmark,18/03/2021,0.04587841367980319,0.962152466
Denmark,20/03/2021,0.035697214036600575,0.961875531
Denmark,22/03/2021,0.03360564426646073,0.961663538
Denmark,24/03/2021,0.04102574891872166,0.961404114
Denmark,26/03/2021,0.04554545094211789,0.9611809
Denmark,28/03/2021,0.04030669434688862,0.9609760469999999
Denmark,30/03/2021,0.039208867728961296,0.960696732
Denmark,01/04/2021,0.046450729201977785,0.960371857
Denmark,03/04/2021,0.05284029294144455,0.960138953
Denmark,05/04/2021,0.050823872831946226,0.9599103
Denmark,07/04/2021,0.04147828159588609,0.959740467
Denmark,09/04/2021,0.029836094867832473,0.959514193
Denmark,11/04/2021,0.03216520870590173,0.959267179
Denmark,13/04/2021,0.04153058277597823,0.959062326
Denmark,15/04/2021,0.0472584433449324,0.958853903
Denmark,17/04/2021,0.04895654593471955,0.958603149
Denmark,19/04/2021,0.04929020922340394,0.958326724
Denmark,21/04/2021,0.05400592748710041,0.958083281
Denmark,23/04/2021,0.05688530576663181,0.957794956
Denmark,25/04/2021,0.05794630138296365,0.957582623
Denmark,27/04/2021,0.06375745879947371,0.957358899
Denmark,29/04/2021,0.0578339861525224,0.957110865
Denmark,01/05/2021,0.046529635446854394,0.9568315510000001
Denmark,03/05/2021,0.03773594208743994,0.956579267
Denmark,05/05/2021,0.036981823190095194,0.956312362
Denmark,07/05/2021,0.03752368246174308,0.955972357
Denmark,09/05/2021,0.042264785876881844,0.955683352
Denmark,11/05/2021,0.04913455038672891,0.955376327
Denmark,13/05/2021,0.049889956563555236,0.955007251
Denmark,15/05/2021,0.050686486363929584,0.954615225
Denmark,17/05/2021,0.04394012405709897,0.95426876
Denmark,19/05/2021,0.033756003108259366,0.953970915
Denmark,21/05/2021,0.025127738844233485,0.953579569
Denmark,23/05/2021,0.020576492309413323,0.953222223
Denmark,25/05/2021,0.01670653949117265,0.952924038
Denmark,27/05/2021,0.018649828434638638,0.952606643
Denmark,29/05/2021,0.018390512055471545,0.952246917
Denmark,31/05/2021,0.014542302904206071,0.951909122
Denmark,02/06/2021,0.019068377870788033,0.951611277
Denmark,04/06/2021,0.02053495836073701,0.951274332
Denmark,06/06/2021,0.01835148193729684,0.951016098
Denmark,08/06/2021,0.01568975672089089,0.950793054
Denmark,10/06/2021,0.016454719761512464,0.950575281
Denmark,12/06/2021,0.02057945068375263,0.950423468
Denmark,14/06/2021,0.043319276573665196,0.950295626
Denmark,16/06/2021,0.0663029709001441,0.950217595
Denmark,18/06/2021,0.08061297811023538,0.950101313
Denmark,20/06/2021,0.0776177172250103,0.950025492
Denmark,22/06/2021,0.07014226213120983,0.949968031
Denmark,24/06/2021,0.0676694540838948,0.94990377
Denmark,26/06/2021,0.08679319235469866,0.949836619
Denmark,28/06/2021,0.1022086764472224,0.949773888
Denmark,30/06/2021,0.09267010555684524,0.949706907
Denmark,02/07/2021,0.06635122761239565,0.949568355
Denmark,04/07/2021,0.0429421542697524,0.949436943
Denmark,06/07/2021,0.031134681750370128,0.949313011
Denmark,08/07/2021,0.029448779643738255,0.949103737
Denmark,10/07/2021,0.042390813583058046,0.948898204
Denmark,12/07/2021,0.058454525969487706,0.948706271
Denmark,14/07/2021,0.06783760922605221,0.948382756
Denmark,16/07/2021,0.06234290248454466,0.947984439
Denmark,18/07/2021,0.049152594416034694,0.947646134
Denmark,20/07/2021,0.04435296872007722,0.94739368
Denmark,22/07/2021,0.049783617080709074,0.947109605
Denmark,24/07/2021,0.06536401692043627,0.946852561
Denmark,26/07/2021,0.07648604876752753,0.946615747
Denmark,28/07/2021,0.07564451055061916,0.946389474
Denmark,30/07/2021,0.06753864516628662,0.946027028
Denmark,01/08/2021,0.05516830154020127,0.945716943
Denmark,03/08/2021,0.052847127437005245,0.945431679
Denmark,05/08/2021,0.053745343441954224,0.945136384
Denmark,07/08/2021,0.05461093153842293,0.944830889
Denmark,09/08/2021,0.05315493752852236,0.944530494
Denmark,11/08/2021,0.057116291305096246,0.944200859
Denmark,13/08/2021,0.048820450550482085,0.943818863
Denmark,15/08/2021,0.036217263444894156,0.943486507
Denmark,17/08/2021,0.027821893519488137,0.943178973
Denmark,19/08/2021,0.026334777532482104,0.942825537
Denmark,21/08/2021,0.0335409926973005,0.942501342
Denmark,23/08/2021,0.03864699245941636,0.942204857
Denmark,25/08/2021,0.034973487997677716,0.941845471
Denmark,27/08/2021,0.02975050599248629,0.941510736
Denmark,29/08/2021,0.02620807711419634,0.941204391
Denmark,31/08/2021,0.030277648317995422,0.940949557
Denmark,02/09/2021,0.027751267386440924,0.940665992
Denmark,04/09/2021,0.024066832796349535,0.940429519
Denmark,06/09/2021,0.011573453699797,0.940247616
Denmark,08/09/2021,0.019069646628004474,0.940092573
Denmark,10/09/2021,0.036851549192360854,0.93990472
Denmark,12/09/2021,0.05147360326953228,0.939744408
Denmark,14/09/2021,0.06602779281889525,0.939625916
Denmark,16/09/2021,0.06324907925659241,0.939490764
Denmark,18/09/2021,0.07219715967122818,0.939382472
Denmark,20/09/2021,0.06501588954658226,0.93928438
Denmark,22/09/2021,0.05449699865984063,0.939180339
Denmark,24/09/2021,0.0470442173039278,0.9390635469999999
Denmark,26/09/2021,0.04646714613277663,0.938937745
Denmark,28/09/2021,0.06328594507434074,0.938821123
Denmark,30/09/2021,0.07061395896582552,0.93865129
Denmark,02/10/2021,0.0669943715391985,0.938503728
Denmark,04/10/2021,0.06460885381675549,0.938368746
Denmark,06/10/2021,0.07588667732644852,0.938223053
Denmark,08/10/2021,0.08772151301877937,0.93802245
Denmark,10/10/2021,0.08092734880767685,0.937803487
Denmark,12/10/2021,0.06941139207919884,0.937615124
Denmark,14/10/2021,0.06416344547174409,0.9373812
Denmark,16/10/2021,0.06784063073184876,0.937131806
Denmark,18/10/2021,0.07088669505375275,0.936903322
Denmark,20/10/2021,0.06550452675735856,0.936646958
Denmark,22/10/2021,0.059457585263386556,0.936243372
Denmark,24/10/2021,0.057427945865269565,0.935812925
Denmark,26/10/2021,0.0644287867370367,0.935343717
Denmark,28/10/2021,0.07411703705982967,0.9348126290000001
Denmark,30/10/2021,0.07806243995768307,0.934195349
Denmark,01/11/2021,0.0714014142487954,0.93365083
Denmark,03/11/2021,0.060839436388713954,0.9330663610000001
Denmark,05/11/2021,0.05075770738301308,0.932288429
Denmark,07/11/2021,0.047168997517584306,0.931549257
Denmark,09/11/2021,0.04565941628077061,0.930748544
Denmark,11/11/2021,0.047226136683687844,0.929800099
Denmark,13/11/2021,0.049481851807471736,0.928658191
Denmark,15/11/2021,0.04991797310504222,0.927609104
Denmark,17/11/2021,0.051180908933938174,0.926322353
Denmark,19/11/2021,0.15021194229070897,0.924975932
Denmark,21/11/2021,0.06993644651697573,0.923638861
Denmark,23/11/2021,0.07907922812300358,0.922427421
Denmark,25/11/2021,0.08097426569024437,0.920961148
Denmark,27/11/2021,0.07877693299836722,0.919521905
Denmark,29/11/2021,0.07710691395379142,0.9181561030000001
Denmark,01/12/2021,0.07392635653909299,0.9167155
Denmark,03/12/2021,0.06760748028190315,0.9150494730000001
Denmark,05/12/2021,0.07166190611723765,0.913539169
Denmark,07/12/2021,0.07170039371331909,0.911809902
Denmark,09/12/2021,0.0711566549116215,0.909607856
Denmark,11/12/2021,0.07151084316815257,0.90729854
Denmark,13/12/2021,0.0735065004519701,0.905327358
Denmark,15/12/2021,0.07231739736568552,0.902588104
Denmark,17/12/2021,0.06137080182708403,0.899396813
Denmark,19/12/2021,0.054010891872918305,0.894952772
Denmark,21/12/2021,0.05352195459714489,0.891729351
Denmark,23/12/2021,0.05307335054959669,0.887148798
Denmark,25/12/2021,0.05557751572209314,0.883117013
Denmark,27/12/2021,0.05653749725457349,0.878888876
Denmark,29/12/2021,0.06034192165548074,0.873930917
Denmark,31/12/2021,0.06998338649563349,0.866768532
Denmark,02/01/2022,0.0755481372973036,0.860039825
Denmark,04/01/2022,0.0786617577021814,0.857191429
Denmark,06/01/2022,0.0786449500100878,0.848120764
Denmark,08/01/2022,0.07789626191893648,0.840597124
Denmark,10/01/2022,0.07502107704752345,0.8351849179999999
Denmark,12/01/2022,0.0711122937678323,0.828927118
Denmark,14/01/2022,0.06401095596067619,0.820411002
Denmark,16/01/2022,0.0635090742429559,0.81214071
Denmark,18/01/2022,0.06199644590041655,0.8027992310000001
Denmark,20/01/2022,0.06157982591455472,0.790516195
Denmark,22/01/2022,0.062286631438074905,0.775648267
Denmark,24/01/2022,0.0657254780388307,0.762364595
Denmark,26/01/2022,0.06871127379043832,0.747584899
Denmark,28/01/2022,0.06725130612400938,0.730962033
Denmark,30/01/2022,0.060175813883318406,0.714856316
Denmark,01/02/2022,0.05323671558784663,0.7037585390000001
Denmark,03/02/2022,0.052348358904308556,0.686695877
Denmark,05/02/2022,0.05595022093319585,0.672346967
Denmark,07/02/2022,0.05273254504389863,0.659477422
Denmark,09/02/2022,0.045715604884596306,0.645087202
Denmark,11/02/2022,0.03787765484124426,0.6265795160000001
Denmark,13/02/2022,0.03379520823688985,0.610850865
Denmark,15/02/2022,0.03236316031326956,0.5993251909999999
Denmark,17/02/2022,0.04165618342564455,0.584717538
Denmark,19/02/2022,0.04759311049412315,0.5717534710000001
Denmark,21/02/2022,0.04776631412189171,0.561724331
Denmark,23/02/2022,0.0479248972060403,0.55163246
Denmark,25/02/2022,0.04583440276075635,0.542409982
Denmark,27/02/2022,0.044873465652515425,0.535585563
Denmark,01/03/2022,0.041942644016819804,0.529970034
Denmark,03/03/2022,0.0451003377348349,0.523336698
Denmark,05/03/2022,0.04629850619844024,0.517617126
Denmark,07/03/2022,0.050458198043810895,0.513101514
Denmark,09/03/2022,0.058036064316569685,0.5083924390000001
Denmark,11/03/2022,0.06394326346956478,0.5030769639999999
Denmark,13/03/2022,0.061112212198771124,0.49952101699999996
Denmark,15/03/2022,0.047625679163093314,0.49704747800000004
Denmark,17/03/2022,0.036781843557403514,0.493726985
Denmark,19/03/2022,0.037587157773721735,0.491084803
Denmark,21/03/2022,0.054581329270035735,0.48915765200000005
Denmark,23/03/2022,0.07917783318995937,0.487011878
Denmark,25/03/2022,0.08933514936920339,0.485023016
Denmark,27/03/2022,0.09284809755660325,0.483327069
Denmark,29/03/2022,0.08333564882662921,0.48218278000000003
Denmark,31/03/2022,0.07096590845808703,0.48066856599999996
Denmark,02/04/2022,0.07449882048368828,0.479490277
Estonia,10/02/2020,0.04379617834394903,1.0
Estonia,12/02/2020,0.043793650793650774,1.0
Estonia,14/02/2020,0.04379239302694141,1.0
Estonia,16/02/2020,0.18102816901408456,1.0
Estonia,18/02/2020,0.11797700091996323,1.0
Estonia,20/02/2020,0.08108864265927976,1.0
Estonia,22/02/2020,0.07303095975232204,1.0
Estonia,24/02/2020,0.0943736263736264,1.0
Estonia,26/02/2020,0.15222946655376798,1.0
Estonia,28/02/2020,0.17210468706146498,1.0
Estonia,01/03/2020,0.16960919154253365,0.999999246
Estonia,03/03/2020,0.13218679098122485,0.999999246
Estonia,05/03/2020,0.11020916861343481,0.999999246
Estonia,07/03/2020,0.07948773897794771,0.999999246
Estonia,09/03/2020,0.07133904728452578,0.999992459
Estonia,11/03/2020,0.0673855234283626,0.999992459
Estonia,13/03/2020,0.06467699995891052,0.999992459
Estonia,15/03/2020,0.06061775987701623,0.999834095
Estonia,17/03/2020,0.06882567266226135,0.999834095
Estonia,19/03/2020,0.055003930224965955,0.999834095
Estonia,21/03/2020,0.04100106107685712,0.999834095
Estonia,23/03/2020,0.018221625544917484,0.999709667
Estonia,25/03/2020,0.010106512086780454,0.999709667
Estonia,27/03/2020,0.006261703873427678,0.999709667
Estonia,29/03/2020,0.022256078473036317,0.995509267
Estonia,31/03/2020,0.02025079128605994,0.995509267
Estonia,02/04/2020,0.019113926566519463,0.995509267
Estonia,04/04/2020,0.022644454329725304,0.995509267
Estonia,06/04/2020,0.020538152752739687,0.995204606
Estonia,08/04/2020,0.014380435262812748,0.995204606
Estonia,10/04/2020,0.022767843211753024,0.995204606
Estonia,12/04/2020,0.02936495057297701,0.995036439
Estonia,14/04/2020,0.03505031421244602,0.995036439
Estonia,16/04/2020,0.035820596930061066,0.995036439
Estonia,18/04/2020,0.021228851496641138,0.995036439
Estonia,20/04/2020,-0.003852216482419177,0.99488637
Estonia,22/04/2020,-0.011320154709590816,0.99488637
Estonia,24/04/2020,-0.007708635169246021,0.99488637
Estonia,26/04/2020,0.03930485017187642,0.994804172
Estonia,28/04/2020,0.07301351199144691,0.994804172
Estonia,30/04/2020,0.09467470920389816,0.994804172
Estonia,02/05/2020,0.09509801810560815,0.994804172
Estonia,04/05/2020,0.07206178989976487,0.994761942
Estonia,06/05/2020,0.04079367425398576,0.994761942
Estonia,08/05/2020,0.0034701542704676344,0.994761942
Estonia,10/05/2020,-0.012536241559467974,0.994733286
Estonia,12/05/2020,-0.011346092568877218,0.994733286
Estonia,14/05/2020,0.011662376295580682,0.994733286
Estonia,16/05/2020,0.017989514116530245,0.994733286
Estonia,18/05/2020,0.023042450364392442,0.994700859
Estonia,20/05/2020,0.03409950148520325,0.994700859
Estonia,22/05/2020,0.070984619320883,0.994700859
Estonia,24/05/2020,0.08206865358449267,0.994671449
Estonia,26/05/2020,0.06285651788407623,0.994671449
Estonia,28/05/2020,0.035203289328839205,0.994671449
Estonia,30/05/2020,0.016780916167570253,0.994671449
Estonia,01/06/2020,0.011284822275642129,0.99463676
Estonia,03/06/2020,0.018265273479290682,0.99463676
Estonia,05/06/2020,0.021341520348783637,0.99463676
Estonia,07/06/2020,0.020353979141855022,0.994583218
Estonia,09/06/2020,0.02372693410174071,0.994583218
Estonia,11/06/2020,0.04198982597112728,0.994583218
Estonia,13/06/2020,0.043234190183168764,0.994583218
Estonia,15/06/2020,0.044233325607613116,0.994556824
Estonia,17/06/2020,0.039494738718681734,0.994556824
Estonia,19/06/2020,0.04222633306970747,0.994556824
Estonia,21/06/2020,0.05233953502102678,0.994550791
Estonia,23/06/2020,0.05721397609081284,0.994550791
Estonia,25/06/2020,0.053039590708468934,0.994550791
Estonia,27/06/2020,0.03833082389003111,0.994550791
Estonia,29/06/2020,0.022162786107795478,0.994546266
Estonia,01/07/2020,0.02258207446296051,0.994546266
Estonia,03/07/2020,0.0367031470025557,0.994546266
Estonia,05/07/2020,0.04516432676706905,0.994541742
Estonia,07/07/2020,0.04514964668558035,0.994541742
Estonia,09/07/2020,0.04675736895557458,0.994541742
Estonia,11/07/2020,0.05309372079490594,0.994541742
Estonia,13/07/2020,0.06003751180266509,0.994525905
Estonia,15/07/2020,0.07543726115955969,0.994525905
Estonia,17/07/2020,0.09206731993805109,0.994525905
Estonia,19/07/2020,0.08164753215506321,0.994522889
Estonia,21/07/2020,0.05748124931593721,0.994522889
Estonia,23/07/2020,0.04481689568376396,0.994522889
Estonia,25/07/2020,0.03742631137870216,0.994522889
Estonia,27/07/2020,0.03910289466564487,0.994514594
Estonia,29/07/2020,0.03739637648848651,0.994514594
Estonia,31/07/2020,0.029842757883547497,0.994514594
Estonia,02/08/2020,0.03607011371765915,0.994480659
Estonia,04/08/2020,0.056617352498610087,0.994480659
Estonia,06/08/2020,0.07149478737330044,0.994480659
Estonia,08/08/2020,0.06074338725887939,0.994480659
Estonia,10/08/2020,0.05391685534507045,0.994424854
Estonia,12/08/2020,0.04576582148557523,0.994424854
Estonia,14/08/2020,0.03743561665899601,0.994424854
Estonia,16/08/2020,0.0374360273492105,0.99439846
Estonia,18/08/2020,0.04781803665230969,0.99439846
Estonia,20/08/2020,0.04711401370171518,0.99439846
Estonia,22/08/2020,0.050302836540564076,0.99439846
Estonia,24/08/2020,0.06331532362177507,0.994332099
Estonia,26/08/2020,0.06864496964331017,0.994332099
Estonia,28/08/2020,0.07971248197147829,0.994332099
Estonia,30/08/2020,0.08600687317073986,0.994256687
Estonia,01/09/2020,0.07684348928574793,0.994256687
Estonia,03/09/2020,0.0902052090084557,0.994256687
Estonia,05/09/2020,0.08448727088467071,0.994256687
Estonia,07/09/2020,0.06783423768111391,0.994138292
Estonia,09/09/2020,0.041992036772119684,0.994138292
Estonia,11/09/2020,0.03258078267980938,0.994138292
Estonia,13/09/2020,0.028767666577468435,0.994017634
Estonia,15/09/2020,0.04525447179775442,0.994017634
Estonia,17/09/2020,0.04508442019399778,0.994017634
Estonia,19/09/2020,0.04311529166796325,0.994017634
Estonia,21/09/2020,0.04996659375434688,0.993833631
Estonia,23/09/2020,0.049805413330505324,0.993833631
Estonia,25/09/2020,0.038850825425355395,0.993833631
Estonia,27/09/2020,0.028446776125250556,0.993579495
Estonia,29/09/2020,0.017110458929277858,0.993579495
Estonia,01/10/2020,0.012246323865763863,0.993579495
Estonia,03/10/2020,0.021994898446346906,0.993579495
Estonia,05/10/2020,0.03857014544740691,0.993320081
Estonia,07/10/2020,0.06775582138706468,0.993320081
Estonia,09/10/2020,0.08347128150716891,0.993320081
Estonia,11/10/2020,0.10232317484919512,0.993127783
Estonia,13/10/2020,0.09076978756006515,0.993127783
Estonia,15/10/2020,0.09117751475431615,0.993127783
Estonia,17/10/2020,0.08479292472780475,0.993127783
Estonia,19/10/2020,0.07751847044665805,0.992968665
Estonia,21/10/2020,0.08458183851914336,0.992968665
Estonia,23/10/2020,0.07523016118352728,0.992968665
Estonia,25/10/2020,0.07422560468038295,0.992710005
Estonia,27/10/2020,0.08504981461823606,0.992710005
Estonia,29/10/2020,0.08453800407741928,0.992710005
Estonia,31/10/2020,0.08193967765504012,0.992710005
Estonia,02/11/2020,0.06978959645552617,0.992246981
Estonia,04/11/2020,0.0536962437062284,0.992246981
Estonia,06/11/2020,0.044581858577431785,0.992246981
Estonia,08/11/2020,0.04662395940445761,0.991340539
Estonia,10/11/2020,0.05117027129008403,0.991340539
Estonia,12/11/2020,0.05519067107975438,0.991340539
Estonia,14/11/2020,0.05421633939191283,0.991340539
Estonia,16/11/2020,0.05439610333320525,0.990140747
Estonia,18/11/2020,0.05859340839522302,0.990140747
Estonia,20/11/2020,0.05608744695074428,0.990140747
Estonia,22/11/2020,0.0535994790207636,0.988554097
Estonia,24/11/2020,0.052010346614301074,0.988554097
Estonia,26/11/2020,0.05561802053273346,0.988554097
Estonia,28/11/2020,0.054216225394626026,0.988554097
Estonia,30/11/2020,0.054650436786454655,0.986781935
Estonia,02/12/2020,0.054048158161225004,0.986781935
Estonia,04/12/2020,0.055568718780987264,0.986781935
Estonia,06/12/2020,0.05472978998765226,0.984579176
Estonia,08/12/2020,0.051380794193573616,0.984579176
Estonia,10/12/2020,0.04307208056314839,0.984579176
Estonia,12/12/2020,0.04561316330624928,0.984579176
Estonia,14/12/2020,0.046118139461106815,0.9821992
Estonia,16/12/2020,0.015214986530932267,0.9821992
Estonia,18/12/2020,0.043121015408849744,0.9821992
Estonia,20/12/2020,0.04337587736384784,0.979412004
Estonia,22/12/2020,0.05101521981509346,0.979412004
Estonia,24/12/2020,0.05174587880427045,0.979412004
Estonia,26/12/2020,0.0506502876064129,0.979412004
Estonia,28/12/2020,0.0417928603036367,0.976599169
Estonia,30/12/2020,0.035997993213210025,0.976599169
Estonia,01/01/2021,0.03243068536697817,0.976599169
Estonia,03/01/2021,0.03613190774797286,0.973802169
Estonia,05/01/2021,0.04283355326382382,0.973802169
Estonia,07/01/2021,0.04909896807862508,0.973802169
Estonia,09/01/2021,0.04734309325499567,0.973802169
Estonia,11/01/2021,0.046281194468494685,0.970577589
Estonia,13/01/2021,0.03944659495604901,0.970577589
Estonia,15/01/2021,0.03727075914023449,0.970577589
Estonia,17/01/2021,0.04008511465849674,0.9679057719999999
Estonia,19/01/2021,0.044237557760713586,0.9679057719999999
Estonia,21/01/2021,0.04575169175088849,0.9679057719999999
Estonia,23/01/2021,0.05293587181687661,0.9679057719999999
Estonia,25/01/2021,0.05846413979291657,0.965167594
Estonia,27/01/2021,0.06280089781583614,0.965167594
Estonia,29/01/2021,0.06103449407833971,0.965167594
Estonia,31/01/2021,0.05555949850604857,0.962449776
Estonia,02/02/2021,0.05351920253248532,0.962449776
Estonia,04/02/2021,0.0517689468433978,0.962449776
Estonia,06/02/2021,0.05357546497835742,0.962449776
Estonia,08/02/2021,0.0535179156279932,0.959612809
Estonia,10/02/2021,0.06024034127862026,0.959612809
Estonia,12/02/2021,0.06647253069992333,0.959612809
Estonia,14/02/2021,0.06720726807545724,0.956173307
Estonia,16/02/2021,0.06051829148576146,0.956173307
Estonia,18/02/2021,0.055983612238424386,0.956173307
Estonia,20/02/2021,0.049878355239135336,0.956173307
Estonia,22/02/2021,0.0500000111086933,0.951971398
Estonia,24/02/2021,0.05133835298977293,0.951971398
Estonia,26/02/2021,0.04883786252904223,0.951971398
Estonia,28/02/2021,0.04597539852555809,0.945800504
Estonia,02/03/2021,0.04417331273738023,0.945800504
Estonia,04/03/2021,0.04357974329943023,0.945800504
Estonia,06/03/2021,0.044768154679997646,0.945800504
Estonia,08/03/2021,0.0449163369077525,0.938583658
Estonia,10/03/2021,0.04386503986848667,0.938583658
Estonia,12/03/2021,0.04265999679265098,0.938583658
Estonia,14/03/2021,0.036340099814318745,0.931114185
Estonia,16/03/2021,0.029187379334116897,0.931114185
Estonia,18/03/2021,0.022814294641586116,0.931114185
Estonia,20/03/2021,0.02455030291812737,0.931114185
Estonia,22/03/2021,0.028002711739565922,0.92334005
Estonia,24/03/2021,0.030043758238934185,0.92334005
Estonia,26/03/2021,0.032101071463873226,0.92334005
Estonia,28/03/2021,0.022973392905234643,0.91744139
Estonia,30/03/2021,0.017644269377799286,0.91744139
Estonia,01/04/2021,0.020448244367321393,0.91744139
Estonia,03/04/2021,0.029991193792148926,0.91744139
Estonia,05/04/2021,0.04081401095061136,0.917122401
Estonia,07/04/2021,0.04456194537196318,0.917122401
Estonia,09/04/2021,0.03976790022566239,0.917122401
Estonia,11/04/2021,0.032290320608968616,0.91360598
Estonia,13/04/2021,0.030379450924591142,0.91360598
Estonia,15/04/2021,0.03404617872443136,0.91360598
Estonia,17/04/2021,0.040789009775079994,0.91360598
Estonia,19/04/2021,0.044150940330250014,0.911086494
Estonia,21/04/2021,0.04222289102342852,0.911086494
Estonia,23/04/2021,0.03131430341077333,0.911086494
Estonia,25/04/2021,0.01834178337589554,0.909122787
Estonia,27/04/2021,0.01716287006053554,0.909122787
Estonia,29/04/2021,0.035082721976271485,0.909122787
Estonia,01/05/2021,0.051784317914995645,0.909122787
Estonia,03/05/2021,0.053688469596042204,0.907311412
Estonia,05/05/2021,0.037392041028733676,0.907311412
Estonia,07/05/2021,0.017641567018880935,0.907311412
Estonia,09/05/2021,0.0038663524907705943,0.905589775
Estonia,11/05/2021,-0.004854262259062892,0.905589775
Estonia,13/05/2021,-0.001505262924122382,0.905589775
Estonia,15/05/2021,0.006600975846978184,0.905589775
Estonia,17/05/2021,0.00868179857984482,0.904179587
Estonia,19/05/2021,0.016291615171010673,0.904179587
Estonia,21/05/2021,0.02664791594033015,0.904179587
Estonia,23/05/2021,0.026911327955315572,0.903074814
Estonia,25/05/2021,0.029481206532333094,0.903074814
Estonia,27/05/2021,0.03186419430868364,0.903074814
